customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,default,owns_car,tenure
3475,Correna,Goldsberry,Female,12,8/31/85,Director of Sales,Retail,Affluent Customer,N,èƒnb‡«lƒ ƒu®ƒƒø ‚ƒ_olop æ‚ ‚ƒ_oqƒl æn æunp‡«p‡«ƒu‡« ƒ_odƒø‚æ poƒøsn‡«‚ op p‚s 'æ‡«l‚ ®u‡«ƒs‡«d‡«pƒ ƒ_næ‚æƒ‚suoƒ 'æ‚ƒøƒ æ‡«s ƒ_olop ƒønsd‡« ƒø‚ƒ_oè´,No,3
3476,Stearn,Willerstone,Male,39,9/7/89,,Manufacturing,Affluent Customer,N,åÁ‰¢å£å¢‰å¤å¦‰¢å»å¼‰‰Ê,No,7
3477,Jaquelin,Leek,Female,90,1/24/96,Senior Developer,Financial Services,Affluent Customer,N,-1.00E+02,Yes,7
3478,Hartwell,Schach,Male,54,8/8/86,Quality Control Specialist,Health,Mass Customer,N,(•_Á‰ ‰ ‰•_Á),No,17
3479,Pierette,O' Ronan,Female,39,8/9/64,,IT,Mass Customer,N,‰,No,13
3480,Jarib,,Male,30,6/24/59,,n/a,Mass Customer,N,‰Çtest‰Ç,No,20
3481,Haley,Dessent,Male,37,10/12/97,Systems Administrator IV,Manufacturing,High Net Worth,N,åÁ‰¢å£å¢‰å¤å¦‰¢å»å¼‰‰Ê,No,4
3482,Roch,Rilston,Female,71,5/18/00,Clinical Specialist,Health,Affluent Customer,N,-$1.00,Yes,2
3483,Emlyn,Burnel,Male,19,10/2/56,Senior Sales Associate,Health,High Net Worth,N,1.00E+02,Yes,15
3484,Hedi,Mowday,Female,10,10/24/76,Information Systems Manager,Financial Services,High Net Worth,N,íÁêêíIêííí_nêêêví¨íÇokí_íÇíêiíêí_í_íÊíníÁíÈí¨í£í¼gí_êêí_êíÂê í¡têí_híí_eí¢í_ êíÂí_êfí«íêí£eêêeí£í´í©lêêêiêÊêêí_nêêíêí_í¨gê í¬oêÁêí»fíí£íÂ ííêíêí¨cñêíÇêêêêêhíµí_í£êêaêíí_êêoí_í£í´sê¢í±êí¼íí_íÈ.íí,Yes,20
3485,Berthe,Ludwell,Female,11,5/21/81,Account Representative II,Financial Services,High Net Worth,N,0/0,Yes,9
3486,Reece,Crewther,Male,67,7/25/56,Business Systems Development Analyst,Manufacturing,Mass Customer,N,(•_Á‰ ‰ ‰•_Á),No,18
3487,Amalee,Sanderson,Female,4,12/15/77,Analyst Programmer,Health,High Net Worth,N,<img src=x onerror=alert('hi') />,No,18
3488,Cristobal,Whitrod,Male,63,8/7/75,Speech Pathologist,Manufacturing,Mass Customer,N,‰¡‰«‰µ‰‰‰,Yes,9
3489,Margo,Fletcher,Female,90,10/30/69,Help Desk Operator,Argiculture,Mass Customer,N,() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; },Yes,9
3490,Taylor,Dutchburn,Male,45,6/21/80,VP Product Management,Financial Services,High Net Worth,N,‹È(•À£‰•À£)‹È:*:,No,14
3491,Leanna,Cromb,Female,69,4/3/76,Business Systems Development Analyst,Financial Services,Affluent Customer,N,‰‰‰,No,10
3492,Urbanus,Redding,Male,83,1/27/66,Civil Engineer,Manufacturing,Mass Customer,N,1.00E+02,No,19
3493,Jeffie,Eakly,Male,30,2/29/64,Research Assistant I,Health,High Net Worth,N,(•_ˆ_´ˆ_´•_•_•ÈÀ ‰È‰‰È,No,18
3494,Robers,Richen,Male,72,12/24/98,Account Representative IV,Argiculture,High Net Worth,N,"'""''''""",No,1
3495,Constantine,Frissell,Female,57,7/12/87,Programmer III,Financial Services,High Net Worth,N,nil,No,8
3496,Danya,Burnyeat,Male,99,4/25/86,Editor,Manufacturing,Mass Customer,N,‰»‰»test‰»,Yes,19
3497,Thia,O'Day,Female,73,5/3/86,Administrative Assistant IV,Manufacturing,Affluent Customer,N,‹‹_‹‹£‹_‹üÁ‹‹»‹‹,Yes,18
3498,Lois,Abrahim,Female,28,11/2/95,,Manufacturing,Mass Customer,N,,No,5
3499,Shelton,Tewkesberrie,Male,29,6/17/79,,Manufacturing,Mass Customer,N,‡,Yes,7
3500,Josy,Fleeman,Female,71,7/21/67,,Entertainment,Affluent Customer,N,åÁ‰¢å£å¢‰å¤å¦‰¢å»å¼‰‰Ê,No,17
3501,Kayla,Alentyev,Female,63,1/19/70,Operator,Telecommunications,Mass Customer,N,<img src=x onerror=alert('hi') />,Yes,18
3502,Wilfrid,Cleaves,Male,5,10/16/97,Senior Sales Associate,Retail,High Net Worth,N,0/0,Yes,3
3503,Tootsie,Rafter,Female,53,3/12/79,Financial Advisor,Financial Services,Affluent Customer,N,,Yes,10
3504,Keriann,Perdue,Female,39,7/6/63,Business Systems Development Analyst,Manufacturing,Mass Customer,N,`‰‰Â‰_‰¼•Â•Â‰Áå¡åá‰‰å±,Yes,6
3505,Dolly,Scallan,Female,41,8/6/74,,Retail,Mass Customer,N,__ _ _ _ _ _ _ _¤,No,14
3506,Mercy,Donisi,Female,19,6/18/75,Web Designer I,Financial Services,Mass Customer,N,Œ£_¾_¢»,No,15
3507,Christoph,Greatreax,Male,70,3/3/55,Physical Therapy Assistant,Financial Services,Mass Customer,N,í_HêíÂí_íí_eê êíí´ííÈêíwíhííøêoíêíêí±í¨ ñí¼íííêWíáí_í_aí¼í»êií¬êêí_êíøítí¦í_í¨sííêê íÊíÇíÊBíÈêêêêí_eíµhíµíÂêíÇêiíí_êí_í_í¨êíÇnêdí«í»íí êí¡êí©êêêí_Tê¢êí_êí»hêêí¨íÈeíÂíêí í_í_íWêêêííêêaêêêí_í_,No,5
3508,Malvin,Marre,Male,89,8/9/86,Pharmacist,Health,Mass Customer,N,‰å«å¨‰Êå´å¬èÌüì‰‰,No,5
3509,Janine,Hesey,Female,85,11/22/78,Pharmacist,Health,Mass Customer,N,0,Yes,15
3510,Jemima,Izaac,U,48,,Safety Technician II,IT,Affluent Customer,N,,Yes,
3511,Willem,Spraging,Male,23,12/31/66,Food Chemist,Health,Affluent Customer,N,1,No,10
3512,Vladimir,Abramowsky,Male,68,3/24/94,VP Accounting,Financial Services,Mass Customer,N,/dev/null; touch /tmp/blns.fail ; echo,Yes,8
3513,Enriqueta,Waterhowse,U,80,,Internal Auditor,IT,Affluent Customer,N,,Yes,
3514,Darcy,Ilett,Male,25,8/24/62,Environmental Specialist,n/a,Mass Customer,N,1.00E+02,No,8
3515,Leelah,Pynner,Female,11,1/14/75,Staff Scientist,Telecommunications,High Net Worth,N,•_•_´‰À‹_‰_(•_Á‰‰À‰•_Á)‰±‰À•_´•_,Yes,18
3516,Diarmid,Vearnals,Male,93,4/30/77,,Property,Mass Customer,N,test‰Êtest‰Ç,Yes,15
3517,Domeniga,Terney,Female,47,7/4/57,Accounting Assistant IV,n/a,Mass Customer,N,-1.00E+02,Yes,6
3518,Magdaia,Beardwell,Female,45,6/18/80,Biostatistician I,IT,Mass Customer,N,•_•_´‰À‹_‰_(•_Á‰‰À‰•_Á)‰±‰À•_´•_,Yes,8
3519,Aldus,Kenningley,Male,16,5/21/78,Software Consultant,Manufacturing,Mass Customer,N,‰_test‰¤,Yes,11
3520,Travis,Kaszper,Male,41,8/17/63,Research Nurse,Health,Mass Customer,N,-1,Yes,16
3521,Oneida,Olivia,Female,27,3/10/80,Research Associate,n/a,High Net Worth,N,•_•_´‰À‹_‰_(•_Á‰‰À‰•_Á)‰±‰À•_´•_,Yes,16
3522,Lorri,Byrth,Female,73,8/21/89,Cost Accountant,Financial Services,High Net Worth,N,ÌÌÌÌèÌÌ•£ÀÌÌÌ‰,Yes,11
3523,Lin,Tarver,Male,33,6/14/75,,n/a,Affluent Customer,N,Œ£_¾_¢»,No,19
3524,Waiter,Piscopello,Male,38,12/30/73,Design Engineer,Financial Services,Mass Customer,N,$1.00,Yes,18
3525,Town,Yitzhakov,Male,55,8/16/96,Editor,n/a,Mass Customer,N,_…ü_…¡_»…ü_test¯¤ô¯µô¯_¯¤¯» ¯¤ô¯»ô¯_ôô,No,2
3526,Pail,Iacopini,Male,84,9/19/78,General Manager,Telecommunications,High Net Worth,N,1.00E+96,Yes,13
3527,Kiley,Scotson,Female,77,12/2/78,Senior Cost Accountant,Financial Services,High Net Worth,N,‹È(•À£‰•À£)‹È:*:,No,18
3528,Eliot,Scammell,Male,69,4/6/64,Internal Auditor,Manufacturing,Mass Customer,N,,Yes,7
3529,Austine,Kinny,Female,37,11/23/60,Structural Analysis Engineer,IT,High Net Worth,N,(‰øå¡‰Áå¡•_‰ø•üµ ‰È‰‰È),Yes,16
3530,Erik,Kenneford,Male,19,10/23/73,Staff Scientist,n/a,High Net Worth,N,1.00E+02,Yes,8
3531,Shannah,Pountain,Female,4,1/27/69,Marketing Manager,Retail,Affluent Customer,N,<img src=x onerror=alert('hi') />,Yes,11
3532,May,Birch,Female,27,7/24/90,Media Manager I,Health,High Net Worth,N,1,Yes,7
3533,Neale,Lowings,Male,62,2/14/81,,Financial Services,Affluent Customer,N,-1.00E+02,Yes,8
3534,Kacie,Stanbrooke,Female,92,5/15/75,Associate Professor,Manufacturing,Affluent Customer,N,•ÈÀ,Yes,3
3535,Bren,Dabbes,Female,8,9/15/94,Technical Writer,Manufacturing,High Net Worth,N,ôÁô¢ô£,No,6
3536,Laurence,Aulsford,Male,46,12/24/67,Professor,Retail,Affluent Customer,N,0/0,No,18
3537,Sholom,Pavlasek,Male,1,1/15/97,Graphic Designer,Financial Services,Mass Customer,N,-1.00E+02,No,4
3538,Kerby,Nassie,Male,19,11/14/77,Marketing Manager,Health,Mass Customer,N,() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; },No,8
3539,Sheelah,Caine,Female,94,3/21/85,,IT,Mass Customer,N,‰å«å¨‰Êå´å¬èÌüì‰‰,Yes,16
3540,Ali,Naris,Male,49,8/27/54,,n/a,Mass Customer,N,1,Yes,7
3541,Aloin,Harhoff,Male,72,1/3/86,,Health,Mass Customer,N,"""'",No,11
3542,Perl,Suddaby,Female,23,3/11/75,Financial Analyst,Financial Services,Mass Customer,N,‰_À _»_À __À __À __À __À,No,10
3543,Shanie,Zahor,Female,15,12/25/86,Food Chemist,Health,High Net Worth,N,‰£,Yes,21
3544,Benoite,Trahmel,Female,25,8/13/98,Help Desk Technician,n/a,Affluent Customer,N,‰£,No,1
3545,Wenonah,Filgate,Female,66,7/19/74,Developer II,n/a,High Net Worth,N,‡,No,4
3546,Hally,Pollie,Female,91,9/29/83,GIS Technical Architect,Manufacturing,Affluent Customer,N,Tíí_í¼í¼oê íáií_íÂêí»ênííêvêíííí_oí¦íí¡íÊkeêêí¨í¼í»í_í±í_ ítêíêí_í£íÈí»hí_êí_í_í_íí_eêí£í¡í_íÂê í¢í_íÈí±íhêêêêíí£í_ií_í_í£í¡í_víÈêeí¼í_í_í»í¡-mí¢iêníí¼íí_íøí¡díµí_íêí©í_íí_ íí´í±í_í_ríííeêpêÊrí_ííÈí_íeêí¼íÊí£sí,Yes,9
3547,Ganny,Dwerryhouse,Male,19,5/6/75,Senior Financial Analyst,Financial Services,Affluent Customer,N,1-Feb,No,8
3548,Dalli,Seden,Male,65,8/2/58,,n/a,Affluent Customer,N,_µ _ _ _,No,12
3549,Jodee,Macewan,Female,0,2/24/66,Sales Representative,Retail,Mass Customer,N,‰_test‰¤,No,7
3550,Daisey,Britto,Female,50,11/27/88,Environmental Tech,Retail,Mass Customer,N,•_•_´‰À‹_‰_(•_Á‰‰À‰•_Á)‰±‰À•_´•_,Yes,16
3551,Zed,Douris,Male,37,5/10/62,Pharmacist,Health,Mass Customer,N,_©__,Yes,8
3552,Ebeneser,Lowde,Male,33,9/7/92,Internal Auditor,Retail,Affluent Customer,N,‡,Yes,9
3553,Dietrich,Geggie,Male,97,12/29/74,Graphic Designer,Health,Mass Customer,N,‰»‰»test‰»,No,10
3554,Briggs,Mower,Male,34,4/6/78,GIS Technical Architect,IT,Mass Customer,N,“ü‘‘¡’Ê‘´«,Yes,16
3555,Latashia,,Female,96,2/26/76,Programmer Analyst II,Manufacturing,Mass Customer,N,‰Çtest‰Ç,No,21
3556,Larina,Gheeorghie,Female,38,7/5/97,Senior Developer,Manufacturing,High Net Worth,N,"<>?:""{}|_+",No,3
3557,Tisha,Gibbings,Female,79,5/12/78,,Health,Affluent Customer,N,<img src=x onerror=alert('hi') />,No,18
3558,Torey,Sarney,Male,16,9/5/54,,n/a,High Net Worth,N,<img src=x onerror=alert('hi') />,Yes,7
3559,Farra,Bails,Female,80,2/19/85,Assistant Media Planner,Entertainment,High Net Worth,N,0/0,Yes,17
3560,Gav,Bonin,Male,98,9/1/80,Structural Analysis Engineer,Retail,Mass Customer,N,test‰Êtest‰Ç,Yes,7
3561,Emelda,Allbones,Female,15,11/16/68,Help Desk Operator,Financial Services,Mass Customer,N,!@#$%^&*(),Yes,5
3562,Martynne,Bullivant,Female,76,1/2/73,Recruiting Manager,n/a,Affluent Customer,N,,No,10
3563,De,Leyband,Female,70,3/12/90,,Financial Services,Affluent Customer,N,åÁ‰¢å£å¢‰å¤å¦‰¢å»å¼‰‰Ê,No,10
3564,Sandy,Olford,Male,43,5/15/72,Programmer Analyst IV,n/a,High Net Worth,N,‰»‰»test‰»,Yes,18
3565,Charyl,Pottiphar,U,14,,Structural Engineer,IT,High Net Worth,N,,Yes,
3566,Bram,Pheasant,Male,96,11/2/76,Social Worker,Health,Affluent Customer,N,../../../../../../../../../../../etc/passwd%00,Yes,10
3567,Eileen,Ilchenko,Female,17,9/14/80,Nurse,Financial Services,Affluent Customer,N,èƒnb‡«lƒ ƒu®ƒƒø ‚ƒ_olop æ‚ ‚ƒ_oqƒl æn æunp‡«p‡«ƒu‡« ƒ_odƒø‚æ poƒøsn‡«‚ op p‚s 'æ‡«l‚ ®u‡«ƒs‡«d‡«pƒ ƒ_næ‚æƒ‚suoƒ 'æ‚ƒøƒ æ‡«s ƒ_olop ƒønsd‡« ƒø‚ƒ_oè´,Yes,14
3568,Berthe,Griniov,Female,13,9/15/55,Nurse,Retail,Affluent Customer,N,1'; DROP TABLE users--,No,5
3569,Janel,Daice,Female,24,5/18/73,Senior Editor,n/a,Affluent Customer,N,“Â’__’“ “«’“¡µÂ“,No,12
3570,Mordy,Hedin,Male,13,1/31/62,,Entertainment,Mass Customer,N,1/0,No,7
3571,Othilia,Metcalf,Female,9,6/9/76,Senior Sales Associate,Property,Mass Customer,N,åüèÌ‰€±èÌåøèåÀ,Yes,3
3572,Willis,Tilston,Male,54,3/21/86,Sales Representative,Retail,Affluent Customer,N,1-Feb,Yes,2
3573,Mab,Dwyer,Female,68,10/16/96,Accounting Assistant I,Manufacturing,Mass Customer,N,-1.00E+02,Yes,3
3574,Eileen,Eland,Female,33,2/5/91,Clinical Specialist,Health,Mass Customer,N,“Â’__’“ “«’“¡µÂ“,No,6
3575,Kandace,Desesquelle,Female,82,11/6/73,Administrative Assistant I,IT,Affluent Customer,N,_µ _ _ _,Yes,13
3576,Rochette,Ebbens,Female,10,9/19/69,Account Coordinator,n/a,Mass Customer,N,_Ê_Ê±_Ê__Ê±_Ê±ü_Ê__Ê_,No,11
3577,Fowler,Scotsbrook,Male,29,2/18/64,Staff Scientist,Retail,High Net Worth,N,-1.00E+02,No,10
3578,Dorella,Sineath,Female,57,10/27/56,Staff Accountant IV,Property,Mass Customer,N,0•ü‰£ 1•ü‰£ 2•ü‰£ 3•ü‰£ 4•ü‰£ 5•ü‰£ 6•ü‰£ 7•ü‰£ 8•ü‰£ 9•ü‰£ _,No,12
3579,Rachel,Somes,Female,32,9/15/87,Software Test Engineer III,Health,High Net Worth,N,“ü‘‘¡’Ê‘´«,No,20
3580,Roby,Samson,Female,61,4/24/72,Occupational Therapist,Health,Mass Customer,N,,No,10
3581,Lindsy,Ygo,Female,38,7/10/57,,n/a,Mass Customer,N,"¯Çô ôô¯_ ¯_ô¯á¯» ô¯¬¯¤ô¯»¯_¯øô¯ø¯, ¯Â¯_ô¯±¯»ô ¯¬¯¤¯_¯»¯¨¯ø¯¤ô ¯£ô ¯øôô. ¯´¯¡ ôô¯¤¯ ¯¤ô¯_¯»¯¤¯± ô¯»ô¯µô¯¬ ô¯¤ô. ¯£ôôô ¯¤ô¯á¯¤ôô¯¤¯ ¯¬¯±ô¯á¯¤ôô¯¤-ô¯±ô¯_¯¤ ô¯ø ¯£¯¨¯¡. ¯_ôôô¯¤ô¯ ¯´¯»ô¯¤ôô¯© ¯¬ôô ô¯¤, ô¯¡ô¯± ¯",Yes,6
3582,Beryle,Qusklay,Female,66,12/11/61,Media Manager II,Property,Mass Customer,N,__ _ _ _ _ _ _ _,No,17
3583,Josselyn,Mathey,Female,71,5/27/65,Assistant Professor,Retail,Affluent Customer,N,‰¡‰«‰µ‰‰‰,No,5
3584,Adler,Teale,Male,95,1/14/62,,Health,Mass Customer,N,"__•_(,_,*)",No,10
3585,Concordia,Lunbech,Female,41,7/28/62,,Financial Services,High Net Worth,N,"""'",Yes,20
3586,Abby,Brownstein,Female,79,2/5/79,Registered Nurse,Health,Affluent Customer,N,(‰øå¡‰Áå¡•_‰ø•üµ ‰È‰‰È),No,10
3587,Ines,Galfour,Female,85,9/24/97,,n/a,Affluent Customer,N,_Ê_Ê±_Ê__Ê±_Ê±ü_Ê__Ê_,No,2
3588,Henrie,Beadman,Female,15,6/4/61,Web Developer III,Health,Affluent Customer,N,,Yes,18
3589,Nalani,Dummer,Female,73,2/19/62,Computer Systems Analyst II,Health,High Net Worth,N,‰Á,No,17
3590,Carolan,Velez,Female,32,4/16/78,,Manufacturing,Mass Customer,N,0•ü‰£ 1•ü‰£ 2•ü‰£ 3•ü‰£ 4•ü‰£ 5•ü‰£ 6•ü‰£ 7•ü‰£ 8•ü‰£ 9•ü‰£ _,Yes,19
3591,Dwight,Kinsey,Male,15,10/28/78,Accountant III,Financial Services,Mass Customer,N,‹‹_‹‹£‹_‹üÁ‹‹»‹‹,No,10
3592,Pall,MacCart,Male,72,4/27/54,Junior Executive,n/a,Mass Customer,N,‡Ê,No,12
3593,Carry,Abercromby,Female,71,4/10/96,Legal Assistant,Retail,Mass Customer,N,test‰Êtest‰Ç,No,5
3594,Gustavo,Juschka,Male,45,1/4/86,Marketing Assistant,Manufacturing,Mass Customer,N,nil,No,18
3595,Timi,Huson,Female,81,12/6/75,Software Consultant,Retail,Mass Customer,N,,No,6
3596,Christi,Gilluley,Female,57,12/25/77,Executive Secretary,Retail,Mass Customer,N,`‰‰Â‰_‰¼•Â•Â‰Áå¡åá‰‰å±,No,20
3597,Giorgi,,Male,71,6/16/54,Analog Circuit Design manager,Property,Affluent Customer,N,',Yes,16
3598,Penny,McKirdy,Male,72,12/17/94,Computer Systems Analyst III,Manufacturing,Affluent Customer,N,‰_À _»_À __À __À __À __À,Yes,5
3599,Lane,Maguire,Male,11,2/27/56,Physical Therapy Assistant,n/a,High Net Worth,N,1.00E+02,Yes,6
3600,Godart,Gooderick,Male,88,5/17/62,Staff Accountant II,n/a,Mass Customer,N,() { 0; }; touch /tmp/blns.shellshock1.fail;,No,16
3601,Fanya,Gethyn,Female,85,12/23/75,Junior Executive,IT,Mass Customer,N,nil,No,18
3602,Alicea,Scamwell,Female,23,11/27/88,Account Coordinator,Health,Mass Customer,N,‹È(•À£‰•À£)‹È:*:,No,12
3603,Cale,Yaneev,Male,90,9/27/54,Sales Representative,Retail,Mass Customer,N,1-Feb,Yes,14
3604,Findlay,Lubman,Male,3,4/9/71,VP Quality Control,Health,High Net Worth,N,‰_•ü _ _ _ _ _ _ _ _ _ _ _ _ _ _,Yes,9
3605,Andy,Risely,Male,54,1/28/94,Internal Auditor,n/a,Mass Customer,N,Tíí_í¼í¼oê íáií_íÂêí»ênííêvêíííí_oí¦íí¡íÊkeêêí¨í¼í»í_í±í_ ítêíêí_í£íÈí»hí_êí_í_í_íí_eêí£í¡í_íÂê í¢í_íÈí±íhêêêêíí£í_ií_í_í£í¡í_víÈêeí¼í_í_í»í¡-mí¢iêníí¼íí_íøí¡díµí_íêí©í_íí_ íí´í±í_í_ríííeêpêÊrí_ííÈí_íeêí¼íÊí£sí,No,6
3606,Jamima,Wainscot,Female,52,2/9/57,Graphic Designer,n/a,High Net Worth,N,0•ü‰£ 1•ü‰£ 2•ü‰£ 3•ü‰£ 4•ü‰£ 5•ü‰£ 6•ü‰£ 7•ü‰£ 8•ü‰£ 9•ü‰£ _,No,15
3607,Troy,Blaydes,Male,99,5/22/01,Clinical Specialist,Health,Mass Customer,N,“Â’__’“ “«’“¡µÂ“,No,1
3608,Conway,Surgen,Male,86,5/17/73,Nurse Practicioner,Argiculture,High Net Worth,N,<script>alert('hi')</script>,No,8
3609,Chicky,Butterfield,Male,69,9/2/97,Marketing Manager,Manufacturing,Mass Customer,N,0/0,No,4
3610,Erl,Markel,Male,1,3/29/87,Graphic Designer,Financial Services,High Net Worth,N,‰,Yes,16
3611,Uriah,Chantree,Male,20,4/10/70,Statistician II,n/a,Affluent Customer,N,èƒnb‡«lƒ ƒu®ƒƒø ‚ƒ_olop æ‚ ‚ƒ_oqƒl æn æunp‡«p‡«ƒu‡« ƒ_odƒø‚æ poƒøsn‡«‚ op p‚s 'æ‡«l‚ ®u‡«ƒs‡«d‡«pƒ ƒ_næ‚æƒ‚suoƒ 'æ‚ƒøƒ æ‡«s ƒ_olop ƒønsd‡« ƒø‚ƒ_oè´,Yes,10
3612,Normand,Matous,Male,27,11/27/79,,IT,High Net Worth,N,¡Šü_‹‹‹Ç‹‹‹_Šü‹‹,No,15
3613,Fairfax,Pummery,Male,27,4/21/72,Budget/Accounting Analyst II,Health,Mass Customer,N,íí¼êí_íøêTí±í_êí´êêhêí_eêêí_ííí_í£ê êíí±íÊêêêNêÊêeíí±zíííí¼êpí_í¼í_êíøêeêíÊíÈíÊrí¬í_êí¼íêíídêíÊíí_íÂíií_êí©êêí_aíÊííÂêínêê íÈíí¡êêhíµêií_íví¢êeêí_ê-ñí_í©í_êmí_í_íÇiêêíí_níêdí£í êíøí_êoí¬ííøí¡í_,Yes,9
3614,Berkie,Gimber,Male,59,6/23/61,Environmental Specialist,Retail,Affluent Customer,N,null,Yes,18
3615,Junia,Napton,Female,63,7/9/78,Safety Technician II,IT,Mass Customer,N,0/0,Yes,8
3616,Vale,Dagnan,Male,42,4/2/01,Product Engineer,Property,High Net Worth,N,‡Ê,No,2
3617,Jessa,Milnthorpe,Female,11,5/6/90,Structural Analysis Engineer,Manufacturing,Mass Customer,N,ÌÌÌÌèÌÌ•£ÀÌÌÌ‰,Yes,3
3618,Evyn,Rouby,Male,2,4/28/66,Statistician IV,Retail,Affluent Customer,N,‰‰‰,Yes,19
3619,Myranda,Cridland,Female,18,2/17/96,Administrative Assistant IV,n/a,Mass Customer,N,<svg><script>0<1>alert('XSS')</script>,Yes,1
3620,Gerry,Ackhurst,Male,21,7/30/91,Computer Systems Analyst II,Retail,Mass Customer,N,¬_¾Ê_,No,5
3621,Umeko,Hearfield,Female,13,1/16/75,Developer IV,Health,High Net Worth,N,Ì´Ì‰®å©è‰èåÂ‰_Ì_,No,15
3622,Anetta,Brosenius,Female,84,9/2/83,Compensation Analyst,Financial Services,Mass Customer,N,1,No,2
3623,Oren,Barwack,Male,56,11/25/84,Senior Quality Engineer,Manufacturing,Affluent Customer,N,‰Çtest‰Ç,Yes,15
3624,Lenka,,Female,54,10/16/84,Cost Accountant,Financial Services,Mass Customer,N,-$1.00,Yes,7
3625,Cammie,Rubinfeld,Female,24,11/30/53,VP Marketing,Manufacturing,High Net Worth,N,-1,Yes,18
3626,Cora,Hince,Female,86,9/2/78,Senior Cost Accountant,Financial Services,Mass Customer,N,test‰Êtest‰Ç,Yes,12
3627,Loren,Pischof,Male,92,8/12/61,Teacher,Health,High Net Worth,N,,Yes,14
3628,Sharron,Gaynes,Female,47,10/17/74,Financial Advisor,Financial Services,Mass Customer,N,‰©test‰©,Yes,14
3629,Vale,Starcks,Female,17,10/29/76,Editor,Health,High Net Worth,N,nil,No,22
3630,Jeni,Heymes,Female,16,11/15/78,Tax Accountant,Property,Affluent Customer,N,",./;'[]\-=",Yes,8
3631,Mignonne,Barwood,Female,76,7/1/62,Project Manager,IT,High Net Worth,N,__ _ _ _ _ _ _ _¤,Yes,16
3632,Elena,Sandys,Female,82,3/27/90,Teacher,n/a,Mass Customer,N,ôÁô¢ô£,No,9
3633,Donavon,Ainsby,Male,32,4/18/83,Biostatistician III,Health,Mass Customer,N,,No,5
3634,Clemence,Kornas,Female,35,6/1/63,Speech Pathologist,n/a,High Net Worth,N,èƒnb‡«lƒ ƒu®ƒƒø ‚ƒ_olop æ‚ ‚ƒ_oqƒl æn æunp‡«p‡«ƒu‡« ƒ_odƒø‚æ poƒøsn‡«‚ op p‚s 'æ‡«l‚ ®u‡«ƒs‡«d‡«pƒ ƒ_næ‚æƒ‚suoƒ 'æ‚ƒøƒ æ‡«s ƒ_olop ƒønsd‡« ƒø‚ƒ_oè´,Yes,15
3635,Elset,,Female,51,7/6/77,VP Marketing,Retail,High Net Worth,N,•_•_´‰À‹_‰_(•_Á‰‰À‰•_Á)‰±‰À•_´•_,No,9
3636,Trudi,Bickerstasse,Female,42,6/24/70,Director of Sales,Financial Services,Mass Customer,N,í_HêíÂí_íí_eê êíí´ííÈêíwíhííøêoíêíêí±í¨ ñí¼íííêWíáí_í_aí¼í»êií¬êêí_êíøítí¦í_í¨sííêê íÊíÇíÊBíÈêêêêí_eíµhíµíÂêíÇêiíí_êí_í_í¨êíÇnêdí«í»íí êí¡êí©êêêí_Tê¢êí_êí»hêêí¨íÈeíÂíêí í_í_íWêêêííêêaêêêí_í_,Yes,18
3637,Luigi,Edgeworth,Male,84,1/1/58,,Manufacturing,Affluent Customer,N,Œ£_¾_¢»,Yes,11
3638,Fifi,Dorrins,Female,73,5/4/96,Associate Professor,Manufacturing,Mass Customer,N,‰Á,No,6
3639,Megan,Perrygo,Female,49,1/11/74,Food Chemist,Health,High Net Worth,N,-0.5,No,15
3640,Merralee,Forman,Female,64,4/28/85,Staff Scientist,n/a,Mass Customer,N,0•ü‰£ 1•ü‰£ 2•ü‰£ 3•ü‰£ 4•ü‰£ 5•ü‰£ 6•ü‰£ 7•ü‰£ 8•ü‰£ 9•ü‰£ _,No,10
3641,Wolfie,Hoyes,Male,78,10/2/75,Civil Engineer,Manufacturing,Affluent Customer,N,‡,No,12
3642,Ardith,Portigall,Female,39,5/21/62,,n/a,Affluent Customer,N,í_HêíÂí_íí_eê êíí´ííÈêíwíhííøêoíêíêí±í¨ ñí¼íííêWíáí_í_aí¼í»êií¬êêí_êíøítí¦í_í¨sííêê íÊíÇíÊBíÈêêêêí_eíµhíµíÂêíÇêiíí_êí_í_í¨êíÇnêdí«í»íí êí¡êí©êêêí_Tê¢êí_êí»hêêí¨íÈeíÂíêí í_í_íWêêêííêêaêêêí_í_,Yes,8
3643,Bettye,Dumberrill,Female,62,2/8/71,Technical Writer,n/a,Mass Customer,N,-$0.50,No,15
3644,Peder,Frotton,Male,13,1/18/68,Physical Therapy Assistant,Financial Services,High Net Worth,N,-0.5,Yes,17
3645,Cozmo,Rylstone,Male,47,7/4/61,Structural Analysis Engineer,Manufacturing,High Net Worth,N,/dev/null; touch /tmp/blns.fail ; echo,No,14
3646,Allene,Pauly,Female,0,10/22/81,Social Worker,Health,Mass Customer,N,"_…_…¡_¬…µ__©_…«__», _…_…ü_¬…ü_ _…±_…__…«__, _…µ_» _…á_©…__…ü_…á_…«_, _…¡_…µ_» _…ü_…ü_¬…¦_´",No,4
3647,Carlyle,Frape,Male,62,11/7/71,Marketing Manager,n/a,Affluent Customer,N,../../../../../../../../../../../etc/passwd%00,No,4
